321,2.109360e+01
322,2.135576e+01
323,2.168078e+01
324,2.208371e+01
325,2.258323e+01
326,2.320249e+01
327,2.397021e+01
328,2.492195e+01
329,2.610184e+01
330,2.756453e+01
331,2.937777e+01
332,3.162554e+01
333,3.441186e+01
334,3.786554e+01
335,4.214604e+01
336,4.745059e+01
337,5.402280e+01
338,6.216303e+01
339,7.224054e+01
340,8.470728e+01
341,1.001127e+02
342,1.191179e+02
343,1.425052e+02
344,1.711777e+02
345,2.061344e+02
346,2.484055e+02
347,2.989175e+02
348,3.582643e+02
349,4.263714e+02
350,5.021091e+02
351,5.830172e+02
352,6.654176e+02
353,7.450991e+02
354,8.183272e+02
355,8.825265e+02
356,9.363883e+02
357,9.795882e+02
358,1.012389e+03
359,1.035294e+03
360,1.048802e+03
